Category	Prop._SNPs	Prop._h2	Prop._h2_std_error	Enrichment	Enrichment_std_error	Enrichment_p	Coefficient	Coefficient_std_error	Coefficient_z-score
FC.ExN	0.014027809021701988	0.24081763294148886	0.05662674313564559	17.167159359592606	4.036748935492358	8.382074279435385e-05	4.582608753980428e-07	1.3981188514714893e-07	3.277696133742373
FC.InN	0.014781857018073163	0.2320564187060734	0.06062540982748451	15.6987324679401	4.101339212885115	0.0003910078004198056	3.8881308239994726e-07	1.424601540379018e-07	2.7292760212550573
FC.RG	0.018081047662040217	0.28187664128047346	0.0633861204218497	15.58961884007706	3.505666353334383	2.661883361768007e-05	4.0268994405604777e-07	1.2321788474394233e-07	3.2681127816215407
FC.MG	0.006065095730545016	0.1263729585529747	0.03935462560592991	20.836102869165874	6.4887064202024485	0.0019817396091926596	5.29306537991777e-07	2.3004007279261366e-07	2.3009318835895116
FC.undef	0.011132734422953657	0.18095079318230073	0.05689786463184229	16.253939625938923	5.1108615790321315	0.002215351759740674	3.8245556156152714e-07	1.6560480971265665e-07	2.3094471846870355
LGE.InN	0.01745214311512241	0.1575826178855225	0.05902484310857324	9.029413570931354	3.3820971280843883	0.017116420116315586	1.3630778057135877e-07	1.153654450785999e-07	1.1815304008794887
MGE.InN	0.017914637069737612	0.17809213887971215	0.055206434520627	9.941152488126882	3.0816384560692405	0.003546340157190337	1.725714735837278e-07	1.0685843992875644e-07	1.6149540803588642
CGE.InN	0.020110518776633873	0.24198306897444744	0.06077871760208011	12.03266169620667	3.0222351932908884	0.0002393664726097173	2.6804991696195915e-07	1.1072648088856096e-07	2.420829369911377
GE.RG	0.016083114038729716	0.20426197301378998	0.061618456014878954	12.70039947002223	3.831251576435737	0.0022769488965473546	2.689887150830644e-07	1.3628748621157853e-07	1.9736860849093278
GE.Undef	0.004737166044388348	0.15084864817987081	0.045318335808165765	31.84364803057015	9.566549997091597	0.0012130675196036324	8.886240382116858e-07	3.1636112816400027e-07	2.8088913558021797
