Category	Prop._SNPs	Prop._h2	Prop._h2_std_error	Enrichment	Enrichment_std_error	Enrichment_p	Coefficient	Coefficient_std_error	Coefficient_z-score
CGE.InN_vs_GE.UNION	0.020110518776633873	0.2489189711362068	0.05845093117624893	12.377550967278987	2.9064854977367487	9.725813201655618e-05	2.3650239222020207e-07	1.5008989281035986e-07	1.5757382978414496
FC.ExN_vs_FC.UNION	0.014027809021701988	0.2152586445720761	0.05397283473752762	15.345136524104095	3.847559847302449	0.0002566765939688651	2.405324823640491e-07	1.5980218835658458e-07	1.505188914104993
FC.InN_vs_FC.UNION	0.014781857018073163	0.22233497213067027	0.052434114834277235	15.041071758360978	3.5471940210332313	6.704592879451964e-05	2.3137789056817887e-07	1.4644644671954773e-07	1.5799488191835689
FC.MG_vs_FC.UNION	0.006065095730545016	0.08315958555341728	0.034875308040571436	13.711174439441942	5.750166129271879	0.02561018642316142	1.7726591240062413e-07	2.0089677058152246e-07	0.8823731306755421
FC.RG_vs_FC.UNION	0.018081047662040217	0.1665768209670008	0.058417539422614226	9.212785900493817	3.2308713806035367	0.008784868913265426	-1.793631908448327e-07	1.7598517007395938e-07	-1.0191949172163408
FC.undef_vs_FC.UNION	0.011132734422953657	0.04011785082822842	0.047929922205592654	3.603593627951168	4.305314434409748	0.5433174493039551	-1.875132591638393e-07	1.5607308599425825e-07	-1.201445194533654
GE.RG_vs_GE.UNION	0.016083114038729716	0.12418094857766555	0.054144615695220125	7.7212005261310495	3.3665505053831355	0.04434670389461694	-7.619899173549845e-08	1.5347977553162525e-07	-0.4964757830245672
GE.Undef_vs_GE.UNION	0.004737166044388348	0.13807184122985267	0.035442631726553354	29.14650656871374	7.481821704041541	0.00010455408679943609	8.09564446442428e-07	2.480277223095371e-07	3.264007905665063
LGE.InN_vs_GE.UNION	0.01745214311512241	0.2733638628782016	0.06066400134996019	15.663627158851899	3.4760201626695566	2.7606074918700495e-05	3.8766354228261895e-07	1.6374560024654394e-07	2.3674745562563664
MGE.InN_vs_GE.UNION	0.017914637069737612	0.24764759002918924	0.055314068635233436	13.823757024222898	3.087646622139669	3.116691150231492e-05	3.210399614061654e-07	1.4255217545289376e-07	2.252087422631111
