Category	Prop._SNPs	Prop._h2	Prop._h2_std_error	Enrichment	Enrichment_std_error	Enrichment_p	Coefficient	Coefficient_std_error	Coefficient_z-score
FC.ExN_vs_FC.UNION	0.013930848011267608	0.22826172060521463	0.05485618095297472	16.385342832007858	3.937748865582749	0.0001385707217729019	3.029492697275327e-07	1.6177079663352834e-07	1.8727067927706795
FC.InN_vs_FC.UNION	0.014653861774195254	0.21707802421530456	0.06151013445587818	14.813707646510528	4.197537509477166	0.0011026848032095007	1.9224533000904225e-07	2.05152789197134e-07	0.9370836768117796
FC.RG_vs_FC.UNION	0.0179651306063133	0.2703044628770589	0.0631616310653904	15.0460616624779	3.515790252211924	5.388709212528408e-05	2.5498038653755193e-07	1.8385690767286178e-07	1.3868414832215104
FC.MG_vs_FC.UNION	0.005967463709657803	0.12240839352535432	0.03814553172926236	20.512633085182795	6.392251982618219	0.0019744966275668948	3.4685468364313873e-07	2.427327679199483e-07	1.4289569826745814
FC.undef_vs_FC.UNION	0.011079556844566636	0.163675246683025	0.056479968167183786	14.772725026749656	5.0976739376432105	0.0056864750659828146	2.0853965828675415e-07	1.8816312156782813e-07	1.1082918722284312
LGE.InN_vs_GE.UNION	0.01731240518831992	0.1377763742121367	0.05817685354995276	7.958245703785263	3.360414276186342	0.038503545798014356	-1.1424432870653208e-08	1.6678821651194675e-07	-0.06849664268599512
MGE.InN_vs_GE.UNION	0.017753426808444467	0.1666076501110419	0.05333625056223449	9.384534710323896	3.004279181575523	0.005309333977410514	8.575635352444475e-08	1.554456880852721e-07	0.5516804909853903
CGE.InN_vs_GE.UNION	0.019943269421265227	0.25146246199266514	0.05827133504745378	12.608888576941865	2.9218546777149728	7.284688392173136e-05	3.6877940695312373e-07	1.5159506533702205e-07	2.4326610245080427
GE.RG_vs_GE.UNION	0.015980449439446254	0.2003245250434318	0.060626363380454656	12.535600190877568	3.793783373251325	0.0025741205344688494	2.4595614382431404e-07	1.6726977303972872e-07	1.4704159595284219
GE.Undef_vs_GE.UNION	0.004679962403284328	0.1451511958679837	0.045060058420825895	31.015461954591505	9.628294960062803	0.0017860101960970414	8.266340349680694e-07	3.3697414857368895e-07	2.4531081641335533
